# Mənbə: GeoNames (https://www.geonames.org) cities15000 — CC BY 4.0.
# Sütunlar: ad<TAB>qatlanmış adlar (|)<TAB>ölkə<TAB>enlik<TAB>uzunluq<TAB>hündürlük(m)
# Sıra ƏHALİYƏ görə azalandır — axtarış böyük şəhərləri əvvəl qaytarsın deyə;
# bu, ayrıca əhali sütunu saxlamağı lazımsız edir.
Fujisawa	fujisawa|fudzisava	JP	35.349	139.477	12
Bissau	bissau|bisau	GW	11.864	-15.598	13
Sandakan	sandakan	MY	5.840	118.118	10
Mawlamyine	mawlamyine|molamyayn	MM	16.491	97.628	52
Laval	laval	CA	45.570	-73.692	34
Palma	palma|palma de mallorca	ES	39.569	2.650	34
Montes Claros	montes claros|montis klarus	BR	-16.735	-43.862	686
Jiexiu	jiexiu|tszesyu	CN	37.024	111.912	756
Sunch’ŏn	sunchon|sunch on	KP	39.432	125.933	72
Sultangazi	sultangazi	TR	41.107	28.868	144
Uyo	uyo	NG	5.051	7.934	45
Bei’an	beian|bei an	CN	48.267	126.600	273
Davangere	davangere	IN	14.467	75.927	592
Ado-Ekiti	ado ekiti	NG	7.623	5.221	439
Manizales	manizales|manisales	CO	5.067	-75.507	2144
Masan	masan	KR	35.127	126.831	18
Buôn Ma Thuột	buon ma thuot	VN	12.667	108.038	459
Stavropol	stavropol	RU	45.034	41.964	453
Shuozhou	shuozhou	CN	39.316	112.422	1098
Kashiwa	kashiwa|kasiva	JP	35.862	139.977	24
Ogbomoso	ogbomoso	NG	8.134	4.240	361
Tel Aviv	tel aviv|tel eviv	IL	32.081	34.781	15
Goma	goma	CD	-1.674	29.228	1518
Buenaventura	buenaventura	CO	3.583	-77.000	7
Welkom	welkom|velkom	ZA	-27.977	26.735	1376
Sham Shui Po	sham shui po	HK	22.330	114.159	10
Machida	machida	JP	35.540	139.451	103
Venustiano Carranza	venustiano carranza	MX	19.444	-99.105	2235
Zagazig	zagazig|ez zakazik	EG	30.588	31.502	16
Vinnytsya	vinnytsya|vinnitsa	UA	49.232	28.469	248
Ismailia	ismailia|ismailiye|ismailiya	EG	30.604	32.272	14
Ningde	ningde	CN	26.662	119.523	20
Akola	akola	IN	20.710	76.998	285
Kima Kieza	kima kieza	AO	-8.834	13.295	19
Cusco	cusco|kusko	PE	-13.532	-71.967	3312
Jiuquan	jiuquan|suchzhou	CN	39.743	98.517	1464
Veracruz	veracruz|verakrus	MX	19.181	-96.143	15
East Jerusalem	east jerusalem|serqi quds|dogu kudus|vostochniy ierusalim	PS	31.783	35.234	759
Bryansk	bryansk	RU	53.271	34.321	209
Maltepe	maltepe	TR	40.936	29.155	150
Sumqayıt	sumqayit|sumgayit|sumgait	AZ	40.590	49.669	0
Tando Bago	tando bago	PK	24.789	68.965	18
Kuala Terengganu	kuala terengganu|kuala trenganu	MY	5.330	103.141	15
Toyota	toyota|toeta	JP	35.083	137.150	55
Matadi	matadi	CD	-5.839	13.463	183
Al Kharj	al kharj|el harc|el hardzh	SA	24.155	47.335	438
Wong Tai Sin	wong tai sin	HK	22.350	114.183	253
Minna	minna	NG	9.615	6.548	243
Mandaluyong	mandaluyong	PH	14.578	121.035	30
Xalapa de Enríquez	xalapa de enriquez|halapa de enrikes	MX	19.531	-96.916	1396
Rajpur Sonarpur	rajpur sonarpur	IN	22.438	88.432	9
Bratislava	bratislava	SK	48.148	17.107	157
Taman Petaling	taman petaling	MY	3.199	101.650	76
Shinagawa	shinagawa	JP	33.636	133.006	426
Al Ḩasakah	al hasakah|hasaka|haseke|el hasaka	SY	36.502	40.748	305
Luxor	luxor|el uksur|luksor	EG	25.699	32.642	89
London	london	CA	42.983	-81.233	252
Beining	beining	CN	41.596	121.793	66
Awasa	awasa|avase	ET	7.062	38.476	1697
Chimoio	chimoio|shimoyo	MZ	-19.116	33.483	709
Tando Allahyar	tando allahyar	PK	25.460	68.717	23
Daloa	daloa	CI	6.877	-6.450	262
Barra da Tijuca	barra da tijuca|bara da tizhuka	BR	-22.998	-43.365	8
Dingxi	dingxi	CN	35.571	104.623	1908
Laohekou	laohekou	CN	32.386	111.668	93
Bamenda	bamenda|bamendi	CM	5.960	10.146	1258
Tver	tver	RU	56.858	35.901	132
Thái Nguyên	thai nguyen|tay nguen	VN	21.594	105.848	36
Boa Vista	boa vista	BR	2.820	-60.673	82
Rio Branco	rio branco|riu branku	BR	-9.975	-67.810	153
Oakland	oakland|oklend	US	37.804	-122.271	13
Christchurch	christchurch|krayscorc|kraystcherch	NZ	-43.533	172.633	14
Korba	korba	IN	22.346	82.696	289
Takamatsu	takamatsu	JP	34.333	134.050	17
Kowloon City	kowloon city	HK	22.330	114.192	11
Santos	santos	BR	-23.961	-46.334	12
Tirana	tirana|tiran	AL	41.327	19.819	113
Petrolina	petrolina	BR	-9.399	-40.501	383
Mauá	maua	BR	-23.668	-46.461	773
San Juan	san juan|san xuan|san huan	PR	18.466	-66.106	7
Alor Setar	alor setar	MY	6.121	100.360	7
Tongchuan	tongchuan	CN	34.899	108.951	711
Pasay	pasay	PH	14.537	121.001	9
Nuevo Laredo	nuevo laredo	MX	27.476	-99.516	130
Toyama	toyama	JP	36.700	137.217	11
Tétouan	tetouan|tetuan	MA	35.578	-5.368	121
Zürich	zurich|zuerich|surix|zurih|tsyurih	CH	47.367	8.550	429
Beylikdüzü	beylikduzu|beylikduezue	TR	40.982	28.640	102
Việt Trì	viet tri|vet tri	VN	21.323	105.402	25
Azcapotzalco	azcapotzalco	MX	19.487	-99.186	2249
Tampa	tampa	US	27.948	-82.458	1
Bunamwaya	bunamwaya	UG	0.253	32.557	1203
Magnitogorsk	magnitogorsk	RU	53.398	59.007	330
Tulsa	tulsa|talsa	US	36.154	-95.993	220
Jhānsi	jhansi	IN	25.459	78.580	248
Tseung Kwan O	tseung kwan o	HK	22.328	114.250	19
Ciudad Bolívar	ciudad bolivar|syudad bolivar	VE	8.124	-63.547	73
Kampung Kangkar Teberau	kampung kangkar teberau	MY	1.532	103.755	10
Koumassi	koumassi	CI	5.297	-3.968	4
San Nicolás de los Garza	san nicolas de los garza	MX	25.742	-100.302	510
Guyuan	guyuan	CN	36.007	106.281	1740
Wandsbek	wandsbek|vandsbek	DE	53.583	10.083	19
Minneapolis	minneapolis	US	44.980	-93.264	253
Jayapura	jayapura|dzhayapura	ID	-2.534	140.718	11
Thoothukudi	thoothukudi|tutikorin	IN	8.767	78.134	2
Ardabīl	ardabil|erdebil|ardabel	IR	38.250	48.293	1353
Ballari	ballari|bellari	IN	15.142	76.924	456
Chaoyang	chaoyang|chaoyan	CN	41.570	120.459	162
Gaza	gaza|qezza|gazze	PS	31.502	34.467	38
Maringá	maringa	BR	-23.425	-51.939	556
Yokosuka	yokosuka	JP	35.284	139.667	9
Kom Ombo	kom ombo	EG	24.477	32.946	108
Saltivka	saltivka|saltovka	UA	50.022	36.349	143
Nagasaki	nagasaki	JP	32.750	129.883	15
Gujangbagh	gujangbagh|xotan|hotan	CN	37.109	79.934	1366
Tonalá	tonala	MX	20.623	-103.242	1679
Zhijiang	zhijiang	CN	30.421	111.753	46
Panama City	panama city|panama	PA	8.994	-79.520	17
Uvira	uvira	CD	-3.395	29.138	806
Lengshuijiang	lengshuijiang	CN	27.688	111.429	194
Hirakata	hirakata	JP	34.814	135.649	17
Ivanovo	ivanovo|ivanov	RU	57.000	40.973	132
Cumaná	cumana|kumana	VE	10.464	-64.179	19
Newcastle	newcastle	ZA	-27.758	29.932	1195
Gumi	gumi|kumi	KR	36.114	128.336	63
Jixi	jixi|tszisi	CN	45.293	130.962	222
Diadema	diadema	BR	-23.686	-46.623	784
Kuching	kuching	MY	1.550	110.333	8
Gifu	gifu	JP	35.423	136.760	14
Caruaru	caruaru|karuaru	BR	-8.283	-35.976	568
Tongling	tongling	CN	30.950	117.783	7
Tarlac City	tarlac city	PH	15.480	120.598	44
Toyonaka	toyonaka	JP	34.782	135.469	31
Kassala	kassala|kassale	SD	15.451	36.400	507
Miyazaki	miyazaki|miyadzaki	JP	31.917	131.417	11
Lekki	lekki	NG	6.446	3.477	5
Antofagasta	antofagasta|antofaqasta	CL	-23.651	-70.398	276
Wah Cantt	wah cantt	PK	33.771	72.751	465
Bhāgalpur	bhagalpur	IN	25.244	86.972	52
Agartala	agartala|aqartala	IN	23.836	91.279	15
Dayrah	dayrah	AE	25.271	55.302	10
West Jerusalem	west jerusalem|zapadniy ierusalim	IL	31.782	35.220	796
Bida	bida	NG	9.080	6.010	118
Bunia	bunia	CD	1.559	30.252	1265
Antakya	antakya|antiohiya	TR	36.207	36.157	104
Quận Mười	quan muoi	VN	10.768	106.666	11
Sunshine Coast	sunshine coast|poberezhe solnechnogo berega	AU	-26.657	153.080	9
Lüshun	lushun|lueshun|port artur	CN	38.800	121.267	4
Kisumu	kisumu	KE	-0.102	34.762	1174
Luhansk	luhansk|luqansk|lugansk	UA	48.568	39.306	104
Bengkulu	bengkulu	ID	-3.800	102.266	19
Barinas	barinas	VE	8.621	-70.231	221
Hancheng	hancheng	CN	35.460	110.429	383
Vitória da Conquista	vitoria da conquista|vitoriya da konkista	BR	-14.866	-40.839	876
Wichita	wichita|vicita|uichito	US	37.692	-97.338	396
Al Hoceïma	al hoceima	MA	35.252	-3.937	74
Szczecin	szczecin|scecin|schetsin	PL	53.429	14.553	149
Delmas	delmas	HT	18.545	-72.300	127
Liaozhong	liaozhong	CN	41.506	122.724	16
Vila Velha	vila velha|vila velya	BR	-20.330	-40.292	5
Bologna	bologna|bolonya	IT	44.494	11.339	54
Sejong	sejong|sezhon	KR	36.592	127.292	49
Cazenga	cazenga|kazenga	AO	-8.838	13.284	17
Samsun	samsun	TR	41.280	36.336	64
Tallinn	tallinn|tallin	EE	59.437	24.754	12
Tanga	tanga	TZ	-5.069	39.099	22
El Obeid	el obeid|el obeyd	SD	13.184	30.217	573
Lobito	lobito|lobitu	AO	-12.364	13.536	4
Saurimo	saurimo	AO	-9.661	20.392	1071
Bauru	bauru	BR	-22.315	-49.061	530
Bello	bello|bella	CO	6.337	-75.558	1456
Pasto	pasto	CO	1.215	-77.278	2569
Gaomi	gaomi	CN	36.383	119.753	24
Santa Fe	santa fe	AR	-31.649	-60.709	21
San-Pédro	san pedro	CI	4.749	-6.636	9
Makurdi	makurdi	NG	7.734	8.521	92
Palu	palu|pal	ID	-0.908	119.871	9
Takoradi	takoradi	GH	4.898	-1.760	10
Samut Prakan	samut prakan|samutprakan	TH	13.598	100.597	2
Arlington	arlington|arlinqton	US	32.736	-97.108	184
Khamis Mushait	khamis mushait|hamis musayt|hamis mushait	SA	18.300	42.733	1998
Ambato	ambato	EC	-1.249	-78.617	2597
Carapicuíba	carapicuiba	BR	-23.523	-46.835	762
Ojo de Agua	ojo de agua	MX	19.680	-99.010	2250
Windhoek	windhoek|vindhuk	NA	-22.559	17.083	1700
Abomey-Calavi	abomey calavi|abomey kalavi	BJ	6.449	2.356	11
Bochum	bochum|bohum	DE	51.482	7.216	102
Suita	suita	JP	34.761	135.516	4
Benito Juárez	benito juarez	MX	19.373	-99.156	2258
Sector 3	sector 3	RO	44.423	26.169	76
Chak Jhumra	chak jhumra	PK	31.568	73.183	190
Kahramanmaraş	kahramanmaras|qehremanmaras|kahramanmarash	TR	37.585	36.926	564
Chongzuo	chongzuo	CN	22.382	107.368	128
Grajaú	grajau	BR	-23.770	-46.671	786
Okazaki	okazaki|okadzaki	JP	34.950	137.167	34
Xico	xico	MX	19.270	-98.951	2234
Iztacalco	iztacalco	MX	19.395	-99.098	2239
Kākināda	kakinada	IN	16.960	82.238	6
Betim	betim|betin	BR	-19.968	-44.198	834
Las Palmas de Gran Canaria	las palmas de gran canaria|las palmas de gran kanariya	ES	28.102	-15.416	122
Cotabato	cotabato|kotabato	PH	7.224	124.246	7
Bawshar	bawshar	OM	23.578	58.400	18
Latur	latur	IN	18.397	76.568	638
Tanzhou	tanzhou	CN	22.255	113.467	2
Wellington	wellington|vellinqton|vellington	NZ	-41.287	174.776	31
Mazatlán	mazatlan|masatlan	MX	23.222	-106.419	1
Nizhny Tagil	nizhny tagil|nizhniy tagil	RU	57.919	59.965	185
Irapuato	irapuato	MX	20.671	-101.356	1751
Ichinomiya	ichinomiya|itinomiya	JP	35.300	136.800	11
Aswān	aswan|asvan|asuan	EG	24.091	32.899	99
Brno	brno	CZ	49.195	16.608	226
Iaşi	iasi|yassi|yas	RO	47.167	27.600	66
Krugersdorp	krugersdorp|kryugersdorpa	ZA	-26.086	27.775	1724
Pānihāti	panihati	IN	22.691	88.374	11
Shibganj	shibganj|shibgandzh	BD	25.001	89.323	26
Caucaia	caucaia	BR	-3.736	-38.653	35
Iquitos	iquitos|ikitos	PE	-3.748	-73.253	107
Toyohashi	toyohashi|toyohasi	JP	34.767	137.383	12
Pétionville	petionville	HT	18.512	-72.285	389
Utrecht	utrecht|utrext|utreht	NL	52.091	5.122	13
Rajamahendravaram	rajamahendravaram|radzhamandri	IN	17.005	81.778	34
Cariacica	cariacica	BR	-20.264	-40.420	72
Yogyakarta	yogyakarta|dzhokyakarta	ID	-7.801	110.365	110
Dhule	dhule	IN	20.901	74.777	266
Minato	minato	JP	34.215	135.150	5
Puchong	puchong	MY	3.000	101.617	27
Ondo	ondo	NG	7.093	4.835	263
Pingyin	pingyin	CN	36.283	116.445	43
Rohtak	rohtak	IN	28.894	76.589	222
Bhawana	bhawana|bhanawa|bhavana	PK	31.569	72.649	172
Rustenburg	rustenburg|ryustenburg	ZA	-25.668	27.242	1171
Bakersfield	bakersfield|beykersfild	US	35.373	-119.019	123
Xuanhua	xuanhua	CN	40.612	115.065	607
Emalahleni	emalahleni	ZA	-25.871	29.233	1629
Bafoussam	bafoussam|bafussam|bafussama	CM	5.478	10.418	1438
Thủ Dầu Một	thu dau mot|thuzaumot	VN	10.980	106.652	20
Takasaki	takasaki	JP	36.333	139.017	93
Seremban	seremban	MY	2.730	101.938	59
Miguel Hidalgo	miguel hidalgo	MX	19.434	-99.200	2267
Nagano	nagano	JP	36.650	138.183	372
Tawau	tawau|tavau	MY	4.245	117.891	0
Cardiff	cardiff|kardiff	GB	51.480	-3.180	17
Dachang	dachang	CN	31.309	121.415	5
Đống Đa	dong da|gjong gja|dongda	VN	21.013	105.825	16
Chitungwiza	chitungwiza|chitungviza	ZW	-18.013	31.076	1435
Fenghuang	fenghuang|fenhuan	CN	27.936	109.600	449
Umuahia	umuahia|umuahiya	NG	5.525	7.495	148
Puerto La Cruz	puerto la cruz|puerto la kruz	VE	10.214	-64.633	13
Uşak	usak|ushak	TR	38.674	29.406	910
Bharatpur	bharatpur	NP	27.680	84.436	206
Itaquaquecetuba	itaquaquecetuba	BR	-23.486	-46.348	748
Natore	natore|nator	BD	24.411	88.987	22
6th of October City	6th of october city	EG	29.817	31.050	126
Leicester	leicester|lester	GB	52.639	-1.132	65
Desna	desna	UA	50.522	30.682	104
Cascavel	cascavel|kaskavel	BR	-24.956	-53.455	786
Sector 6	sector 6	RO	44.436	26.016	95
Canberra	canberra|kanberra	AU	-35.283	149.128	571
Avellaneda	avellaneda|avelyaneda	AR	-34.660	-58.367	13
Praia Grande	praia grande|prayya grandi	BR	-24.006	-46.403	11
Nara-shi	nara shi|nara	JP	34.685	135.805	68
Florence	florence|florensiya|floransa|florentsiya	IT	43.779	11.246	50
Ahilyanagar	ahilyanagar	IN	19.095	74.738	661
Kollam	kollam|kvilon	IN	8.881	76.585	13
Huanggang	huanggang|huangan	CN	30.451	114.870	46
Bradford	bradford|bredford	GB	53.794	-1.752	110
Sukabumi	sukabumi	ID	-6.918	106.927	613
Bilāspur	bilaspur|bilaspura	IN	22.080	82.155	265
Malabon	malabon	PH	14.673	120.940	7
Franca	franca|franko	BR	-20.539	-47.401	1002
Cleveland	cleveland|klivlend	US	41.499	-81.695	199
Iseyin	iseyin	NG	7.970	3.596	313
Etobicoke	etobicoke	CA	43.644	-79.570	138
Yenagoa	yenagoa|yenaqoa	NG	4.927	6.268	8
Gboko	gboko	NG	7.323	9.001	226
Samba	samba	AO	-8.880	13.196	3
Olinda	olinda	BR	-8.009	-34.855	37
Pyeongtaek	pyeongtaek	KR	36.995	127.089	14
Petare	petare	VE	10.477	-66.808	846
Bến Cát	ben cat	VN	11.150	106.600	15
Alanya	alanya	TR	36.544	32.000	11
Larkana	larkana|larkane	PK	27.559	68.212	52
Al Qadarif	al qadarif|el gadarif|gedaref	SD	14.035	35.383	608
Hrodna	hrodna|grodno	BY	53.676	23.829	142
Cibinong	cibinong|sibinonge	ID	-6.482	106.854	137
Nawabshah	nawabshah	PK	26.239	68.404	32
New Orleans	new orleans|nyu orlean|noviy orlean	US	29.955	-90.075	0
Keelung	keelung|shi lun	TW	25.131	121.741	19
Malmö	malmo|malmoe|malme	SE	55.606	13.001	10
Jizhou	jizhou	CN	37.551	115.569	22
Manukau City	manukau city	NZ	-36.993	174.880	43
Maradi	maradi	NE	13.500	7.102	360
Burewala	burewala	PK	30.167	72.650	146
Ataşehir	atasehir	TR	40.983	29.117	83
Blumenau	blumenau	BR	-26.919	-49.066	20
Nanqiao	nanqiao	CN	30.916	121.449	11
Mingora	mingora|minqora	PK	34.779	72.363	984
Santarém	santarem|santaren	BR	-2.443	-54.708	51
Wuppertal	wuppertal|vuppertal	DE	51.256	7.148	150
Ulan-Ude	ulan ude	RU	51.826	107.600	536
Huocheng	huocheng	CN	44.053	80.872	639
Ijebu Ode	ijebu ode	NG	6.819	3.917	74
Maseru	maseru	LS	-29.317	27.483	1552
Bhilwara	bhilwara	IN	25.347	74.641	419
Aurora	aurora|avrora	US	39.729	-104.832	1648
Vitebsk	vitebsk	BY	55.190	30.205	150
Sultanbeyli	sultanbeyli	TR	40.961	29.271	151
Taraz	taraz	KZ	42.898	71.373	611
Yangsan	yangsan|yansan	KR	35.342	129.034	6
Dniprovskyi	dniprovskyi	UA	50.454	30.601	97
San Jose del Monte	san jose del monte|san hose del monte	PH	14.814	121.045	56
Abū al-Kahṣīb	abu al kahsib	IQ	30.443	47.878	10
Gwangmyeong	gwangmyeong	KR	37.477	126.866	30
Zanjan	zanjan|zencan|zendzhan	IR	36.676	48.496	1666
Neiva	neiva|neyva	CO	2.930	-75.280	423
Iwaki	iwaki|ivaki	JP	37.050	140.883	9
Vladimir	vladimir	RU	56.139	40.400	138
Tete	tete	MZ	-16.156	33.587	137
Bacoor	bacoor|bakoor	PH	14.459	120.939	5
Uberaba	uberaba	BR	-19.748	-47.932	772
Wakayama	wakayama|vakayama	JP	34.233	135.167	8
Brahmapur	brahmapur|berhampur	IN	19.312	84.793	37
Fengshan	fengshan	TW	22.627	120.361	19
Ulanhot	ulanhot	CN	46.083	122.083	303
Fatih	fatih	TR	41.023	28.941	57
Misratah	misratah|misrata|misurata	LY	32.375	15.093	11
Cuíto	cuito|kuito	AO	-12.383	16.933	1715
Benito Juarez	benito juarez	MX	19.398	-99.158	2243
Kyzylorda	kyzylorda|qizilorda|kizilorda	KZ	44.853	65.509	128
Sinjhoro	sinjhoro	PK	26.030	68.809	25
Kawagoe	kawagoe|kavagoe	JP	35.909	139.485	26
Takatsuki	takatsuki	JP	34.848	135.617	14
Muzaffarpur	muzaffarpur	IN	26.123	85.391	60
Tapachula	tapachula|tapachule	MX	14.905	-92.259	165
Lhoka	lhoka	CN	29.243	91.772	3560
Villahermosa	villahermosa|vilyaermosa	MX	17.986	-92.939	10
Setapak	setapak	MY	3.207	101.727	52
Mahilyow	mahilyow|mogilev	BY	53.909	30.340	187
Bandar Abbas	bandar abbas|bender abbas	IR	27.186	56.281	9
Pravyi Bereh	pravyi bereh|praviy bereg	UA	47.115	37.585	8
Yunusobod	yunusobod	UZ	41.371	69.279	460
Ras Al Khaimah	ras al khaimah|ras el xayma|resu l hayme|ras el hayma	AE	25.790	55.943	2
Cabimas	cabimas|kabimas	VE	10.399	-71.452	5
Kendari	kendari	ID	-3.978	122.515	2
Honolulu	honolulu|gonolulu	US	21.307	-157.858	5
Anaheim	anaheim|anahaym	US	33.835	-117.915	48
Tarsus	tarsus	TR	36.918	34.893	21
Pengze	pengze	CN	29.899	116.546	51
Bahir Dar	bahir dar|bahr dar	ET	11.594	37.391	1799
Punāsa	punasa	IN	22.235	76.393	278
Al Maḩmūdīyah	al mahmudiyah	IQ	33.062	44.366	34
Diepsloot	diepsloot	ZA	-25.933	28.012	1410
Xilin Hot	xilin hot	CN	43.967	116.033	982
Xilinhot	xilinhot	CN	43.939	116.070	988
São José dos Pinhais	sao jose dos pinhais|san zhoze dus pinyays	BR	-25.530	-49.208	882
Quelimane	quelimane|kelimane	MZ	-17.879	36.888	9
Arkhangel’sk	arkhangelsk|arkhangel sk|arxanqelsk|arhangelsk	RU	64.546	40.552	11
Muzaffarnagar	muzaffarnagar|muzafarnagar	IN	29.471	77.703	251
Hulunbuir	hulunbuir	CN	49.211	119.756	611
Dumai	dumai|dumay	ID	1.667	101.443	7
Shinjuku	shinjuku	JP	35.691	139.709	47
Sikasso	sikasso|sikaso	ML	11.318	-5.667	368
Sanandaj	sanandaj|senendec|senendedzh	IR	35.315	46.999	1494
Chita	chita|cita	RU	52.043	113.492	690
San Pedro	san pedro	PH	14.360	121.047	17
Alicante	alicante|alikante	ES	38.345	-0.481	18
Bimbo	bimbo	CF	4.257	18.416	371
Kalemyo	kalemyo	MM	23.190	94.064	119
Belfast	belfast	GB	54.597	-5.925	7
Long Bien	long bien	VN	21.033	105.900	10
Camagüey	camaguey|camagueey|kamaguey	CU	21.381	-77.917	102
Bilbao	bilbao	ES	43.263	-2.925	20
Ambon	ambon	ID	-3.696	128.183	12
Brest	brest	BY	52.109	23.717	144
Ribeirão das Neves	ribeirao das neves	BR	-19.767	-44.087	804
Chifeng	chifeng|chifen	CN	42.268	118.964	570
Central Coast	central coast	AU	-33.430	151.371	15
Corrientes	corrientes|korrientes	AR	-27.468	-58.834	63
Hŭngnam	hungnam	KP	39.842	127.632	3
Avadi	avadi	IN	13.115	80.110	29
Yunlong	yunlong	CN	34.253	117.252	30
Koshigaya	koshigaya|kosigaya	JP	35.890	139.789	7
Coventry	coventry|koventri	GB	52.407	-1.512	89
Belgorod	belgorod|belqorod	RU	50.603	36.581	164
Toamasina	toamasina|tuamasina	MG	-18.149	49.402	12
Logan City	logan city	AU	-27.639	153.109	39
Ōtsu	otsu	JP	35.000	135.867	131
Kosti	kosti|kusti	SD	13.163	32.663	387
Qitaihe	qitaihe	CN	45.768	130.995	212
Doha	doha	QA	25.285	51.531	11
Kadapa	kadapa	IN	14.480	78.823	135
Nakano	nakano	JP	35.704	139.669	41
Cirebon	cirebon|chirebon	ID	-6.706	108.557	8
Turmero	turmero	VE	10.229	-67.474	475
Tokorozawa	tokorozawa|tokorodzava	JP	35.799	139.469	82
Cabanatuan City	cabanatuan city	PH	15.486	120.966	36
Pizhou	pizhou	CN	34.311	117.950	25
Darnytsya	darnytsya|darnitsya	UA	50.416	30.695	116
Dire Dawa	dire dawa|diredavi	ET	9.593	41.866	1204
Annaba	annaba	DZ	36.900	7.767	5
Nice	nice|nis|nitstsa	FR	43.703	7.266	25
Iligan	iligan	PH	8.229	124.243	5
Soledad	soledad	CO	10.918	-74.765	15
Temara	temara	MA	33.929	-6.907	73
Paulista	paulista	BR	-7.941	-34.873	20
Obalende	obalende	NG	6.447	3.415	6
Kukatpally	kukatpally	IN	17.485	78.414	566
Laixi	laixi	CN	36.859	120.527	54
Dihok	dihok|dehuk|duhok|dahuk	IQ	36.866	42.988	510
Kaluga	kaluga|kaluqa	RU	54.531	36.270	208
Bắc Từ Liêm	bac tu liem	VN	21.065	105.747	8
Celaya	celaya|selaya	MX	20.522	-100.814	1766
Serekunda	serekunda	GM	13.438	-16.678	15
Kafrul	kafrul	BD	23.788	90.374	13
Karşıyaka	karsiyaka	TR	38.458	27.114	13
Ḩadā’iq al Qubbah	hadaiq al qubbah|hada iq al qubbah	EG	30.088	31.284	20
Makiyivka	makiyivka|makeevka	UA	48.048	37.926	223
West Raleigh	west raleigh	US	35.787	-78.664	122
Cuernavaca	cuernavaca|kuernavaka	MX	18.926	-99.231	1540
Markham	markham|markem	CA	43.867	-79.266	168
São Vicente	sao vicente|san visenti	BR	-23.963	-46.392	10
Kaesŏng	kaesong|keson	KP	37.971	126.554	42
Tungi	tungi	BD	23.892	90.402	13
Krasnogvargeisky	krasnogvargeisky|krasnogvardeyskiy	RU	59.973	30.476	17
Randburg	randburg|rendburg	ZA	-26.094	28.001	1593
Safi	safi	MA	32.299	-9.237	45
Simferopol	simferopol|akmescit	UA	44.957	34.111	247
Lublin	lublin|lyublin	PL	51.251	22.570	184
Pelotas	pelotas	BR	-31.770	-52.341	15
San José	san jose|san xose|san hose	CR	9.934	-84.085	1133
Orlando	orlando	US	28.538	-81.379	30
Viña del Mar	vina del mar|vinya del mar	CL	-33.025	-71.552	17
Qazvin	qazvin|qezvin|kazvin	IR	36.269	50.004	1300
Asahikawa	asahikawa|asahikava	JP	43.771	142.365	121
Kāmārhāti	kamarhati	IN	22.671	88.375	8
Tepic	tepic|tepik	MX	21.507	-104.893	950
Wŏnju	wonju|vondzhu	KR	37.351	127.945	133
Wad Medani	wad medani|vad medeni|vad medani	SD	14.401	33.520	410
Quận Mười Một	quan muoi mot	VN	10.764	106.644	8
Nukus	nukus	UZ	42.459	59.606	67
Konak	konak	TR	38.400	27.100	99
Maebashi	maebashi|maebasi	JP	36.400	139.083	107
Kita	kita	JP	35.753	139.733	17
Ciudad Victoria	ciudad victoria|syudad viktoriya	MX	23.741	-99.144	316
Soledad de Graciano Sánchez	soledad de graciano sanchez	MX	22.189	-100.938	1853
Kochi	kochi|kochin	JP	33.550	133.533	58
Bielefeld	bielefeld|bilefeld	DE	52.033	8.533	111
Blida	blida|buleyde	DZ	36.470	2.828	256
Kwai Chung	kwai chung	HK	22.368	114.139	84
Mandaue City	mandaue city	PH	10.324	123.922	7
Gəncə	gence|ganja|ganca|gyandzha	AZ	40.682	46.361	409
Khorramshahr	khorramshahr|xurremsehr|hurremsehr|horremshehr	IR	30.441	48.184	4
Bonn	bonn	DE	50.734	7.095	64
Mathura	mathura	IN	27.503	77.672	181
Hechi	hechi	CN	24.693	108.084	222
Bydgoszcz	bydgoszcz|bidqos|bidgosch	PL	53.123	18.008	37
Smolensk	smolensk	RU	54.778	32.051	238
Oral	oral|uralsk	KZ	51.246	51.426	29
Khorramabad	khorramabad|hurramobod	IR	33.488	48.356	1182
Soyapango	soyapango	SV	13.710	-89.140	634
Tongshan	tongshan|syuychzhou	CN	34.180	117.157	37
Guédiawaye	guediawaye	SN	14.774	-17.402	20
Plovdiv	plovdiv|filibe	BG	42.154	24.750	163
Ciudad Obregón	ciudad obregon|syudad obregon	MX	27.486	-109.941	38
Wŏnsan	wonsan|vonsan	KP	39.153	127.444	7
Brent	brent	GB	51.553	-0.302	44
Pavlodar	pavlodar	KZ	52.276	76.969	125
Chānda	chanda|chandrapur	IN	19.951	79.295	186
Canoas	canoas|kanoas	BR	-29.918	-51.184	25
Kōriyama	koriyama	JP	37.400	140.383	236
Sochi	sochi	RU	43.597	39.725	28
Aksaray	aksaray	TR	38.373	34.025	976
Vijayapura	vijayapura|bidzhapur	IN	16.824	75.715	606
Chipata	chipata|cipata	ZM	-13.633	32.650	1147
Chongjin	chongjin|chhonchzhine	KP	41.796	129.776	5
Yanji	yanji|yantszi	CN	42.888	129.502	183
Roodepoort	roodepoort|rudepurt	ZA	-26.163	27.872	1738
Pucallpa	pucallpa|pukalpa	PE	-8.379	-74.554	155
Mogi das Cruzes	mogi das cruzes	BR	-23.523	-46.188	759
Córdoba	cordoba|kordova	ES	37.892	-4.773	117
Birkenhead	birkenhead|birkenhed	GB	53.393	-3.015	22
Nantes	nantes|nant	FR	47.217	-1.553	19
